,department1,year,term,enrollment,name_key1,course_title,Course_Workload_Rating,Course_Overall_Rating
7050,MATH,2014,spring,42.0,MATH 23B,Linear Algebra and Real Analysis II,3.3,3.4
7051,MATH,2014,spring,6.0,MATH 241,Fine Structure Theory,1.5,5.0
7052,MATH,2014,spring,27.0,MATH 243,Evolutionary Dynamics,1.7,4.7
7053,MATH,2014,spring,21.0,MATH 253Y,Probability and Brownian Motion,2.7,4.4
7054,MATH,2014,spring,27.0,MATH 255X,Topics in Diophantine Geometry,1.3,4.4
7055,MATH,2014,spring,16.0,MATH 255Y,Spin Geometry and SuperSymmetry,1.5,4.5
7056,MATH,2014,spring,56.0,MATH 25B,Honors Linear Algebra and Real Analysis II,3.7,2.7
7057,MATH,2014,spring,29.0,MATH 268,Pure Motives and Rigid Local Systems,1.5,4.9
7058,MATH,2014,spring,14.0,MATH 280Y,Topics in Symplectic Geometry,0.0,5.0
7059,MATH,2014,spring,37.0,MATH 282Y,Tamagawa Numbers of Algebraic Groups over Function Fields,1.0,4.8
7060,MATH,2014,spring,15.0,MATH 55B,Honors Real and Complex Analysis,4.6,4.8
7061,MATH,2014,spring,10.0,MATH 99R,Tutorial,1.3,4.4
7062,MATH,2014,spring,64.0,MATH MB,Introduction to Functions and Calculus II,2.6,4.1
7066,MCB,2014,spring,44.0,MCB 105,Systems Neuroscience,2.5,3.3
7067,MCB,2014,spring,20.0,MCB 111,Mathematics in Biology,4.2,3.1
7068,MCB,2014,spring,9.0,MCB 141,Molecular and Cellular Biology of the Senses and their Disorders,2.2,4.0
7069,MCB,2014,spring,12.0,MCB 146,Experience-Based Brain Development: Causes and Consequences,2.1,3.6
7070,MCB,2014,spring,18.0,MCB 170,Brain Invaders: Building and Breaking Barriers in the Nervous System,2.1,4.4
7071,MCB,2014,spring,7.0,MCB 188,Chromosomes,1.8,4.6
7072,MCB,2014,spring,13.0,MCB 195,Foundations of Systems Biology and Biological Engineering,1.4,4.4
7073,MCB,2014,spring,14.0,MCB 234,Cellular Metabolism and Human Disease,2.2,4.6
7074,MCB,2014,spring,45.0,MCB 290HFR,"Current Topics in Molecular, Cellular and Organismal Biology",1.4,3.9
7075,MCB,2014,spring,58.0,MCB 54,Cell Biology,2.3,4.3
7076,MCB,2014,spring,14.0,MCB 56,Physical Biochemistry: Understanding Macromolecular Machines,2.6,3.4
7077,MCB,2014,spring,9.0,MCB 68,Cell Biology Through the Microscope,2.8,4.2
7095,MUSIC,2014,spring,5.0,MUSIC 103R,Masterwork: The Choreographic Process of William Forsythe,1.0,5.0
7096,MUSIC,2014,spring,72.0,MUSIC 10HFR,Harvard-Radcliffe Orchestra,1.8,4.5
7097,MUSIC,2014,spring,5.0,MUSIC 123R,Choral Literature of the 20th & 21st Century,1.3,4.7
7098,MUSIC,2014,spring,10.0,MUSIC 127R,Advanced Conducting,2.1,4.9
7099,MUSIC,2014,spring,5.0,MUSIC 12HFR,The Harvard Dance Project,2.5,5.0
7100,MUSIC,2014,spring,14.0,MUSIC 150B,Music Theory IIb,2.1,4.5
7101,MUSIC,2014,spring,4.0,MUSIC 151,Tonal Analysis,2.3,5.0
7102,MUSIC,2014,spring,7.0,MUSIC 159R,Analysis: Repertory,1.9,4.3
7103,MUSIC,2014,spring,9.0,MUSIC 161R,Advanced Composition,2.3,4.7
7104,MUSIC,2014,spring,8.0,MUSIC 167R,Introduction to Electroacoustic Music,2.7,4.7
7105,MUSIC,2014,spring,15.0,MUSIC 173R,Creative Music: Critical Practice Studio,2.2,4.7
7106,MUSIC,2014,spring,5.0,MUSIC 180R,Performance and Analysis: Seminar,2.8,4.8
7107,MUSIC,2014,spring,20.0,MUSIC 186,Jazz Improvisation,2.1,4.7
7108,MUSIC,2014,spring,24.0,MUSIC 187RG,Chamber Music Performance,1.8,4.6
7109,MUSIC,2014,spring,8.0,MUSIC 187RS,Chamber Music Performance,2.0,5.0
7110,MUSIC,2014,spring,7.0,MUSIC 190R,Topics in World Music: Proseminar,2.5,3.8
7111,MUSIC,2014,spring,6.0,MUSIC 191R,Topics in Medieval and Renaissance Music: Proseminar,2.4,4.0
7112,MUSIC,2014,spring,31.0,MUSIC 193RCO,American Musical Theater,1.2,3.0
7113,MUSIC,2014,spring,6.0,MUSIC 194R,Special Topics,2.2,4.7
7114,MUSIC,2014,spring,51.0,MUSIC 1B,Introduction to Western Music from Beethoven to the Present,1.5,4.0
7115,MUSIC,2014,spring,6.0,MUSIC 201A,Current Methods in Historical Musicology,3.2,4.4
7116,MUSIC,2014,spring,7.0,MUSIC 209R,Ethnomusicology: Seminar,3.4,4.8
7117,MUSIC,2014,spring,3.0,MUSIC 218RS,20th-Century Music: Seminar,3.0,5.0
7118,MUSIC,2014,spring,9.0,MUSIC 223R,Neo-Riemannian Analysis,2.5,4.8
7119,MUSIC,2014,spring,8.0,MUSIC 230R,Topics in Music Theory,2.8,3.8
7120,MUSIC,2014,spring,5.0,MUSIC 261R,Composition: Seminar,2.8,4.6
7121,MUSIC,2014,spring,9.0,MUSIC 250HF,Colloquium on Teaching Pedagogy,1.0,4.8
7122,MUSIC,2014,spring,6.0,MUSIC 262R,Composition: Seminar,3.6,4.8
7123,MUSIC,2014,spring,3.0,MUSIC 264R,Electronic Music Composition: Seminar,1.3,4.0
7124,MUSIC,2014,spring,100.0,MUSIC 2,Foundations of Tonal Music I,1.6,3.8
7125,MUSIC,2014,spring,38.0,MUSIC 51B,Theory Ib,2.1,4.5
7126,MUSIC,2014,spring,19.0,MUSIC 97B,Music History & Repertory: Classical to Contemporary,2.0,3.0
7127,MUSIC,2014,spring,8.0,MUSIC BHF,Exercises in Tonal Writing and Analysis,1.8,3.7
7183,PHYSCI,2014,spring,156.0,PHYSCI 11,Foundations and Frontiers of Modern Chemistry: A Molecular and Global Perspective,2.7,3.3
7184,PHYSCI,2014,spring,45.0,PHYSCI 12A,"Mechanics from an Analytic, Numerical and Experimental Perspective",2.9,4.3
7185,PHYSCI,2014,spring,216.0,PHYSCI 1,"Chemical Bonding, Energy, and Reactivity: An Introduction to the Physical Sciences",2.4,3.7
7186,PHYSCI,2014,spring,200.0,PHYSCI 3,"Electromagnetism, Circuits, Waves, Optics, and Imaging",2.6,3.4
7187,PHYSICS,2014,spring,20.0,PHYSICS 125,Widely Applied Physics,2.5,3.5
7188,PHYSICS,2014,spring,3.0,PHYSICS 129,Energy Science,3.0,5.0
7189,PHYSICS,2014,spring,33.0,PHYSICS 143A,Quantum Mechanics I,2.9,4.1
7190,PHYSICS,2014,spring,21.0,PHYSICS 143B,Quantum Mechanics II,4.1,3.3
7191,PHYSICS,2014,spring,8.0,PHYSICS 144,Symmetries and Geometry in Quantum Mechanics,2.2,4.4
7192,PHYSICS,2014,spring,5.0,PHYSICS 145,Elementary Particle Physics,3.5,3.8
7193,PHYSICS,2014,spring,20.0,PHYSICS 153,Electrodynamics,2.9,4.7
7194,PHYSICS,2014,spring,34.0,PHYSICS 15A,Introductory Mechanics and Relativity,3.7,3.4
7195,PHYSICS,2014,spring,64.0,PHYSICS 15B,Introductory Electromagnetism,3.3,4.0
7196,PHYSICS,2014,spring,20.0,PHYSICS 15C,Wave Phenomena,3.1,3.8
7197,PHYSICS,2014,spring,9.0,PHYSICS 175,Laser Physics and Modern Optical Physics,3.4,4.9
7198,PHYSICS,2014,spring,42.0,PHYSICS 181,Statistical Mechanics and Thermodynamics,2.8,3.2
7199,PHYSICS,2014,spring,6.0,PHYSICS 191R,Advanced Laboratory,2.2,3.2
7200,PHYSICS,2014,spring,11.0,PHYSICS 211R,Cosmology,2.0,3.9
7201,PHYSICS,2014,spring,11.0,PHYSICS 215,Biological Dynamics,3.0,3.9
7202,PHYSICS,2014,spring,6.0,PHYSICS 216,Mathematics of Modern Physics,2.0,3.2
7203,PHYSICS,2014,spring,7.0,PHYSICS 223,Electronics for Scientists,2.6,4.7
7204,PHYSICS,2014,spring,34.0,PHYSICS 232,Advanced Classical Electromagnetism,3.2,4.4
7205,PHYSICS,2014,spring,1.0,PHYSICS 247R,Laboratory Course in Contemporary Physics,2.0,4.0
7206,PHYSICS,2014,spring,30.0,PHYSICS 251B,Advanced Quantum Mechanics II,3.1,3.0
7207,PHYSICS,2014,spring,10.0,PHYSICS 253B,Quantum Field Theory II,4.8,3.5
7208,PHYSICS,2014,spring,5.0,PHYSICS 254,The Standard Model,3.5,4.2
7209,PHYSICS,2014,spring,33.0,PHYSICS 302,Teaching and Communicating Physics,1.1,4.1
7210,PHYSICS,2014,spring,11.0,PHYSICS 95,Topics in Current Research,1.6,5.0
7223,PSY,2014,spring,11.0,PSY 1008,"Impediments to Excelling: Social Threat, Ostracism, Anxiety, and Choking",1.9,4.6
7224,PSY,2014,spring,18.0,PSY 1009,Psychology of Women,1.9,5.0
7225,PSY,2014,spring,26.0,PSY 1010,Game Theory and Psychology,1.7,4.0
7226,PSY,2014,spring,16.0,PSY 1054,Psychology of Sexual Orientation,1.6,4.7
7227,PSY,2014,spring,12.0,PSY 1150,Perception and Imagination,2.2,5.0
7228,PSY,2014,spring,22.0,PSY 1303,The Human Brain Then and Now,1.6,4.4
7229,PSY,2014,spring,7.0,PSY 1304,Brain Damage as a Window into the Mind: Cognitive Neuropsychology,1.5,4.7
7230,PSY,2014,spring,8.0,PSY 1355,The Adolescent Brain,1.0,4.0
7231,PSY,2014,spring,14.0,PSY 1360,Psychological Issues in Brain Injury,1.5,4.2
7232,PSY,2014,spring,68.0,PSY 1503,Psychology of Close Relationships,1.3,4.3
7233,PSY,2014,spring,31.0,PSY 1514,Us and Them: Challenges and Possibilities in Intergroup Relations,1.6,3.6
7234,PSY,2014,spring,9.0,PSY 1515,Psychology of Groups at Work,1.4,4.9
7235,PSY,2014,spring,6.0,PSY 1558,The Psychology of Left and Right,1.7,4.8
7236,PSY,2014,spring,279.0,PSY 15,Social Psychology,1.8,4.1
7237,PSY,2014,spring,12.0,PSY 1605,Psychology of Language,1.8,3.8
7238,PSY,2014,spring,2.0,PSY 1607A,"Cognitive Development, Education, and the Brain: Theory and Practice",2.0,4.0
7239,PSY,2014,spring,5.0,PSY 1651R,Language Development: Undergraduate Laboratory Course: Research Seminar,2.0,4.2
7240,PSY,2014,spring,108.0,PSY 1703,Human Sexuality,1.5,4.5
7241,PSY,2014,spring,7.0,PSY 1803,"Vulnerability, Stress, and Mental Health",2.3,2.3
7242,PSY,2014,spring,83.0,PSY 1804,Personality Disorders,1.3,4.6
7243,PSY,2014,spring,109.0,PSY 18,Abnormal Psychology,1.9,3.6
7244,PSY,2014,spring,51.0,PSY 1900,Introduction to Statistics for the Behavioral Sciences,1.7,3.4
7245,PSY,2014,spring,25.0,PSY 1901B,Methods of Behavioral Research,1.5,2.8
7246,PSY,2014,spring,16.0,PSY 1952,Multivariate Analysis in Psychology,2.9,3.0
7247,PSY,2014,spring,11.0,PSY 2020AB,"Cognition, Brain, and Behavior: Proseminar",3.4,2.4
7248,PSY,2014,spring,9.0,PSY 2040,Contemporary Topics in Psychopathology,3.6,4.1
7249,PSY,2014,spring,9.0,PSY 2151,Empirical and computational approaches to early cognitive development,1.3,3.0
7250,PSY,2014,spring,6.0,PSY 2310,Brain Mystery: What is so Special about the Primate Frontal Cortex,2.2,3.8
7251,PSY,2014,spring,5.0,PSY 2335R,"Concepts, Actions, Objects (CAOs): Research Seminar",3.0,5.0
7252,PSY,2014,spring,7.0,PSY 2356R,Visual Cognition: Research Seminar,2.5,4.7
7253,PSY,2014,spring,10.0,PSY 2410R,Laboratory Research on Emotional Disorders,2.6,5.0
7254,PSY,2014,spring,5.0,PSY 2436R,Social Neuroscience and Psychopathology Laboratory,3.3,4.7
7255,PSY,2014,spring,14.0,PSY 2445,Psychological Treatment Research,1.6,4.8
7256,PSY,2014,spring,14.0,PSY 2461R,Laboratory for Clinical and Developmental Research,2.4,4.4
7257,PSY,2014,spring,7.0,PSY 2480,Human Neuropsychology/Neuroanatomy: Seminar,1.9,4.3
7258,PSY,2014,spring,3.0,PSY 2550,The Psychology of Learning and Teaching,2.0,5.0
7259,PSY,2014,spring,26.0,PSY 2553R,Behavioral Insights Group Research Seminar,2.4,4.3
7260,PSY,2014,spring,7.0,PSY 2570R,Intergroup Relations: Research Seminar,1.3,5.0
7261,PSY,2014,spring,15.0,PSY 2580R,Affective Forecasting: Research Seminar,1.9,4.9
7262,PSY,2014,spring,3.0,PSY 2661R,"Research Seminar in Nonverbal Behavior, Social Perception, and Psychophysiology",2.0,5.0
7263,PSY,2014,spring,12.0,PSY 3200,Research Seminar in Clinical Science,1.0,4.5
7264,PSY,2014,spring,14.0,PSY 3220,Developmental Studies: Seminar,1.0,4.3
7265,PSY,2014,spring,7.0,PSY 3260,Conceptual Development: Research Seminar,1.0,5.0
7266,PSY,2014,spring,20.0,PSY 3340,"Research Seminar in Cognition, Brain, and Behavior",1.0,4.4
7267,PSY,2014,spring,18.0,PSY 3420,Research Workshop in Social Psychology,1.0,5.0
7268,PSY,2014,spring,13.0,PSY 3490,Advanced Statistical Modeling and Psychometrics Using R,1.9,4.0
7269,PSY,2014,spring,11.0,PSY 3555,Instructional Styles in Psychology,1.0,2.9
7270,PSY,2014,spring,55.0,PSY 971,Contemporary Issues in Psychology: Intensive Cross-level Analyses,2.5,4.1
7271,PSY,2014,spring,25.0,PSY 975,Contemporary Issues in Psychology: Intensive Cross-level Analyses for Cognitive Neuroscience and Evo,2.5,4.7
7272,PSY,2014,spring,11.0,PSY 980B,Developmental Disabilities,1.8,4.1
7273,PSY,2014,spring,8.0,PSY 980Q,Television and Tablets: The Influence of Screen Media on Cognitive and Social Development,1.8,4.0
7313,SCILIVSY,2014,spring,67.0,SCILIVSY 16,Human Evolution and Human Health,1.6,3.7
7314,SCILIVSY,2014,spring,300.0,SCILIVSY 19,Nutrition and Global Health,1.5,3.4
7315,SCILIVSY,2014,spring,201.0,SCILIVSY 20,Psychological Science,1.9,3.7
7316,SCIPHUNV,2014,spring,60.0,SCIPHUNV 19,The Energetic Universe,1.6,3.8
7317,SCIPHUNV,2014,spring,78.0,SCIPHUNV 22,The Unity of Science: From the Big Bang to the Brontosaurus and Beyond,2.0,2.7
7318,SCIPHUNV,2014,spring,13.0,SCIPHUNV 24,Introduction to Technology and Society,1.8,3.9
7319,SCIPHUNV,2014,spring,81.0,SCIPHUNV 25,"Energy: Perspectives, Problems and Prospects",1.4,3.4
7320,SCIPHUNV,2014,spring,100.0,SCIPHUNV 26,Primitive Navigation,1.9,3.3
7321,SCIPHUNV,2014,spring,96.0,SCIPHUNV 30,Life as a Planetary Phenomenon,1.8,3.0
7362,SOCIOL,2014,spring,34.0,SOCIOL 114,Organizational Failures and Disasters: Leadership in Crisis,2.0,4.0
7363,SOCIOL,2014,spring,98.0,SOCIOL 115,Media and Popular Culture,1.8,3.8
7364,SOCIOL,2014,spring,57.0,SOCIOL 119,From Plantations to Prisons,1.6,3.7
7365,SOCIOL,2014,spring,122.0,SOCIOL 137,"Money, Work, and Social Life",1.6,3.8
7366,SOCIOL,2014,spring,7.0,SOCIOL 138,"Political Sociology: Power, Citizenship and the State",2.5,5.0
7367,SOCIOL,2014,spring,37.0,SOCIOL 152,Philanthropy and Public Problem-Solving,2.3,3.3
7368,SOCIOL,2014,spring,33.0,SOCIOL 156,Quantitative Methods in Sociology,2.0,3.7
7369,SOCIOL,2014,spring,43.0,SOCIOL 169,Negotiation and Conflict Transformation for Policy and Practice,1.8,4.5
7370,SOCIOL,2014,spring,21.0,SOCIOL 172,"Crime, Journalism and Law",1.7,4.4
7371,SOCIOL,2014,spring,16.0,SOCIOL 180,"Law, Science, and Society in America",2.4,4.2
7372,SOCIOL,2014,spring,12.0,SOCIOL 189,Democracy and Social Movements in East Asia,1.5,4.2
7373,SOCIOL,2014,spring,12.0,SOCIOL 202,Intermediate Quantitative Research Methods,2.9,4.2
7374,SOCIOL,2014,spring,18.0,SOCIOL 203B,Analysis of Longitudinal Data: Seminar,3.2,4.7
7375,SOCIOL,2014,spring,15.0,SOCIOL 209,Qualitative Social Analysis: Seminar,3.7,4.3
7376,SOCIOL,2014,spring,11.0,SOCIOL 246,Seminar in Crime and Justice,3.1,4.7
7377,SOCIOL,2014,spring,23.0,SOCIOL 24,Introduction to Social Inequality,2.4,4.7
7378,SOCIOL,2014,spring,13.0,SOCIOL 254,Social Structure and Culture in the Study of Race and Urban Poverty,3.1,4.9
7379,SOCIOL,2014,spring,32.0,SOCIOL 25,Introduction to the Sociology of Organizations,2.0,4.2
7380,SOCIOL,2014,spring,10.0,SOCIOL 263,Historical Sociology: Cultural and Institutional Perspectives,2.4,4.4
7381,SOCIOL,2014,spring,22.0,SOCIOL 26,Introduction to Global Social Change,2.1,4.2
7382,SOCIOL,2014,spring,17.0,SOCIOL 296B,Proseminar on Inequality and Social Policy II,2.2,3.2
7383,SOCIOL,2014,spring,3.0,SOCIOL 96R,Community Based Research,2.3,4.7
7384,SOCIOL,2014,spring,50.0,SOCIOL 97,Tutorial in Sociological Theory,2.2,4.3
7385,SOCIOL,2014,spring,4.0,SOCIOL 98FA,Identity and Difference,2.5,5.0
7386,SOCIOL,2014,spring,7.0,SOCIOL 98GC,"Global Workers, Professionals & Entrepreneurs: The New Economic Order Across Borders",2.2,4.8
7387,SOCIOL,2014,spring,5.0,SOCIOL 98HA,Sociology of Health,2.0,5.0
7388,SOCIOL,2014,spring,5.0,SOCIOL 98WD,Occupations and Professions in a Bureaucratized World,,
7389,SOCWORLD,2014,spring,21.0,SOCWORLD 13,Japan in Asia and the World,2.2,3.9
7390,SOCWORLD,2014,spring,17.0,SOCWORLD 18,"Europe on Trial: Retribution, Renewal and Reconciliation Since 1945",1.7,4.3
7391,SOCWORLD,2014,spring,18.0,SOCWORLD 22,Asia in the Making of the Modern World,2.5,4.3
7392,SOCWORLD,2014,spring,241.0,SOCWORLD 24,Global Health Challenges: Complexities of Evidence-Based Policy,1.7,4.0
7393,SOCWORLD,2014,spring,90.0,SOCWORLD 27,The Two Koreas,1.9,4.4
7394,SOCWORLD,2014,spring,34.0,SOCWORLD 31,Political Economy After The Crisis,2.0,2.8
7395,SOCWORLD,2014,spring,54.0,SOCWORLD 44,"Human Trafficking, Slavery and Abolition in the Modern World",1.5,3.8
7396,SOCWORLD,2014,spring,15.0,SOCWORLD 45,Beyond the Great Wall: China and the Nomadic Frontier,1.6,4.5
7397,SOCWORLD,2014,spring,61.0,SOCWORLD 49,The Worlds of Business in Modern China,1.8,4.4
7398,SOCWORLD,2014,spring,14.0,SOCWORLD 52,The Phoenix and the Firebird: Russia in Global Perspective,3.0,3.7
7399,SOCWORLD,2014,spring,40.0,SOCWORLD 53,The Fall of the Roman Empire,2.2,4.4
7400,SPANSH,2014,spring,9.0,SPANSH 110,Hispanic Literature: The Middle Ages,2.3,4.8
7401,SPANSH,2014,spring,24.0,SPANSH 126,Performing Latinidad,2.6,4.8
7402,SPANSH,2014,spring,10.0,SPANSH 134,Nahuatl (Aztec) Language and Culture,1.5,4.8
7403,SPANSH,2014,spring,8.0,SPANSH 195,"Aztec Shamanism, Ritual, and Myth",2.4,4.4
7404,SPANSH,2014,spring,7.0,SPANSH 244,The Logic of Sensationalism,2.6,4.0
7405,SPANSH,2014,spring,86.0,SPANSH 30,Advanced Spanish Language I: Four Countries and their Cultures,2.1,4.0
7406,SPANSH,2014,spring,70.0,SPANSH 40,Advanced Spanish Language II: Viewing the Hispanic World,1.9,4.1
7407,SPANSH,2014,spring,64.0,SPANSH 50,Writing and Performance,1.9,4.1
7408,SPANSH,2014,spring,13.0,SPANSH 59,Spanish and the Community,2.2,4.5
7409,SPANSH,2014,spring,25.0,SPANSH 61N,Advanced Spanish Language and Culture: The Ethics of Business,2.0,4.3
7410,SPANSH,2014,spring,13.0,SPANSH 70C,"Tales of Two Spains: A Survey of Spanish Modern Literature and Culture,18th to 21st centuries",2.3,4.7
7411,SPANSH,2014,spring,31.0,SPANSH 71B,Introduction to Modern Latin American Literature,2.0,3.8
7412,SPANSH,2014,spring,8.0,SPANSH 90C,Spectacles of Race: Representations of Racial Belonging and Difference in the Hispanic Caribbean,2.3,4.2
7413,SPANSH,2014,spring,5.0,SPANSH 90DQ,Who is Don Quixote?,2.2,4.2
7414,SPANSH,2014,spring,34.0,SPANSH AA,Beginning Spanish I,2.0,4.5
7415,SPANSH,2014,spring,126.0,SPANSH AB,Beginning Spanish II,2.0,3.8
7416,SPANSH,2014,spring,9.0,SPANSH ACD,Intensive Beginning Spanish: Special Course,2.2,4.5
7417,SPANSH,2014,spring,87.0,SPANSH C,Intermediate Spanish,1.9,4.4
7419,STAT,2014,spring,122.0,STAT 102,Statistics in Medicine and Modern Biology,2.0,3.8
7420,STAT,2014,spring,306.0,STAT 104,Introduction to Quantitative Methods for Economics,2.0,3.7
7421,STAT,2014,spring,154.0,STAT 107,Introduction to Business and Financial Statistics,2.1,3.8
7422,STAT,2014,spring,197.0,STAT 111,Introduction to Theoretical Statistics,2.9,3.6
7423,STAT,2014,spring,6.0,STAT 115,Introduction to Computational Biology and Bioinformatics,2.6,3.0
7424,STAT,2014,spring,71.0,STAT 123,Applied Quantitative Finance,3.0,4.3
7425,STAT,2014,spring,55.0,STAT 149,Statistical Sleuthing through Generalized Linear Models,2.4,4.5
7426,STAT,2014,spring,17.0,STAT 170,Quantitative Analysis of Capital Markets,3.4,4.6
7427,STAT,2014,spring,42.0,STAT 171,Introduction to Stochastic Processes,3.0,3.6
7428,STAT,2014,spring,29.0,STAT 183,Learning from Big Data,3.1,3.8
7429,STAT,2014,spring,59.0,STAT 186,Statistical Methods for Evaluating Causal Effects,3.2,3.3
7430,STAT,2014,spring,23.0,STAT 211,Statistical Inference,3.3,4.4
7431,STAT,2014,spring,9.0,STAT 215,Introduction to Computational Biology and Bioinformatics,3.4,3.8
7432,STAT,2014,spring,24.0,STAT 225,Spatial Statistics,2.8,4.5
7433,STAT,2014,spring,12.0,STAT 232R,Topics in Missing Data,1.9,3.9
7434,STAT,2014,spring,19.0,STAT 265R,Reading Efron,2.3,4.5
7435,STAT,2014,spring,9.0,STAT 300,Research in Statistics,3.0,5.0
7436,STAT,2014,spring,8.0,STAT 303HF,The Art and Practice of Teaching Statistics,1.4,4.0
7437,STAT,2014,spring,7.0,STAT 314HFR,Timely Topics in Statistics,1.6,4.6
7438,STAT,2014,spring,14.0,STAT 330,Selected Topics in High Dimensional Analysis,1.9,4.4
7439,STAT,2014,spring,6.0,STAT 341,Advanced Topics in Experimental Design,1.5,5.0
7440,STAT,2014,spring,11.0,STAT 392HF,"Research Topics in Missing Data, Matching and Causality",1.4,4.7
7441,STAT,2014,spring,14.0,STAT 98,Tutorial - Junior Year,2.8,3.8
7472,US-WORLD,2014,spring,123.0,US-WORLD 12,"American Encounters: Art, Contact, and Conflict, 1560-1860",1.8,4.3
7473,US-WORLD,2014,spring,50.0,US-WORLD 20,The Theory and Practice of Republican Government,2.0,4.3
7474,US-WORLD,2014,spring,31.0,US-WORLD 24,Reinventing Boston: The Changing American City,2.0,3.6
7475,US-WORLD,2014,spring,57.0,US-WORLD 26,"Sex and the Citizen: Race, Gender, and Belonging in the United States",2.0,3.7
7476,US-WORLD,2014,spring,60.0,US-WORLD 28,Slavery/Capitalism/Imperialism: The US in the Nineteenth Century,2.2,4.2
7477,US-WORLD,2014,spring,71.0,US-WORLD 29,Designing the American City: Civic Aspirations and Urban Form,2.0,3.4
7478,US-WORLD,2014,spring,48.0,US-WORLD 32,The World's Religions in Multicultural America: Case Studies in Religious Pluralism,1.7,4.5
7479,US-WORLD,2014,spring,55.0,US-WORLD 35,Dilemmas of Equity and Excellence in American K-12 Education,2.4,4.8
7480,US-WORLD,2014,spring,61.0,US-WORLD 40,New World Orders? From the Cold War to Contemporary International Relations,1.9,4.4
7481,US-WORLD,2014,spring,15.0,US-WORLD 41,Power and Protest: The United States in the World of the 1960s,2.2,4.4
7542,AESTHINT,2014,fall,43.0,AESTHINT 11,Poetry Without Borders,3.4,3.9
7543,AESTHINT,2014,fall,52.0,AESTHINT 13,Cultural Agents,2.9,3.5
7544,AESTHINT,2014,fall,59.0,AESTHINT 14,Putting Modernism Together,3.7,3.7
7545,AESTHINT,2014,fall,79.0,AESTHINT 20,"Poems, Poets, Poetry",2.8,3.7
7546,AESTHINT,2014,fall,89.0,AESTHINT 24,First Nights: Five Performance Premieres,2.7,4.6
7547,AESTHINT,2014,fall,22.0,AESTHINT 40,Monuments of Islamic Architecture,3.0,4.0
7548,AESTHINT,2014,fall,11.0,AESTHINT 51,The Cosmos of the Comedy,2.9,4.7
7549,AESTHINT,2014,fall,44.0,AESTHINT 58,Modern Art and Modernity,3.7,4.4
7550,AESTHINT,2014,fall,87.0,AESTHINT 59,Nazi Cinema: The Art and Politics of Illusion,4.4,4.1
7551,AFRAMER,2014,fall,13.0,AFRAMER 103X,The Black Radical Tradition,6.1,4.1
7552,AFRAMER,2014,fall,19.0,AFRAMER 108X,Exploring Race and Community in the Digital World,3.4,4.2
7553,AFRAMER,2014,fall,7.0,AFRAMER 111,"Spectral Fictions, Savage Phantasms: Race and Gender in Anti-Racist South African & African America",3.2,4.4
7554,AFRAMER,2014,fall,67.0,AFRAMER 117X,"Of Mean Streets and Jungle Fevers: Race, Gender and Ethnicity in Martin Scorsese and Spike Lee",2.0,3.8
7555,AFRAMER,2014,fall,17.0,AFRAMER 118,The History of African Americans From the Slave Trade to the Civil War,5.5,4.6
7556,AFRAMER,2014,fall,62.0,AFRAMER 11,Introduction to African Studies,2.8,3.9
7557,AFRAMER,2014,fall,6.0,AFRAMER 130X,"Richard Wright: Literature, Philosophy, and Politics",6.5,4.8
7558,AFRAMER,2014,fall,19.0,AFRAMER 131,African American Literature from the Beginnings to the Harlem Renaissance,3.6,3.7
